peak_pos,weeks,rank,genre,pop,dance pop,pop rap,rap,post-teen pop,hip hop,r&b,contemporary country,southern hip hop,country,country road,urban contemporary,trap music,hip pop,dirty south rap,pop rock,modern country rock,gangster rap,neo mellow,neo soul,post-grunge
66,12,93,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,19,69,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,20,55,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,22,43,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,46,['christmas'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,13,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
71,1,71,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
87,1,87,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32,5,38,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'mellow gold', 'operatic pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,68,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
90,1,90,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14,22,36,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'nashville sound', 'rockabilly']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,92,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37,12,42,"['adult standards', 'christmas', 'lounge', 'soul', 'vocal jazz']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20,64,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,17,61,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,35,34,['rap'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,46,['christmas'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,13,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5,36,39,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,9,"['dance pop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25,28,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,1,14,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,47,25,"['modern rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,7,75,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,1,71,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,26,10,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,10,50,"['pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5,70,"['pop', 'rap', 'southern hip hop', 'trap music']",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,50,30,"['latin', 'latin pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,83,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
44,16,99,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6,74,"['latin', 'latin pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6,40,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,65,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41,18,96,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,23,"['modern rock', 'neo-psychedelic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4,89,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
60,10,60,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,17,58,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,6,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,15,"['pop', 'trap music']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,20,3,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,24,"['indie pop rap', 'rap']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,95,"['pop rap', 'rap']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,12,27,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,87,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
75,19,81,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,16,"['pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,22,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
58,16,63,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
80,2,80,['trap music'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,5,38,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'mellow gold', 'operatic pop', 'vocal jazz']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,100,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
50,4,67,"['pop', 'trap music']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,3,88,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,52,"['reggaeton', 'trap latino']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4,97,"['contemporary country', 'country', 'indonesian jazz']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46,8,49,"['hip hop', 'pop', 'pop rap']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,14,55,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,17,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,18,73,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
54,12,54,"['compositional ambient', 'focus', 'soundtrack']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,14,56,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,66,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,14,76,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
11,27,11,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,45,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
74,10,91,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,10,26,"['dance pop', 'edm', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,32,"['latin', 'reggaeton']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,82,['k-pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,68,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
90,1,90,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6,9,7,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,3,84,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,22,12,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,4,"['indie pop rap', 'rap']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4,77,"['rap', 'southern hip hop', 'trap music']",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,18,1,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,7,85,"['drill', 'pop', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46,16,57,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,14,31,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
44,9,53,"['rap', 'southern hip hop', 'trap music']",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11,2,43,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,36,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'nashville sound', 'rockabilly', 'traditional country']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,2,"['pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,19,51,"['pop', 'rap', 'southern hip hop', 'trap music']",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
68,14,72,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
46,8,59,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,1,92,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,51,19,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20,44,"['brostep', 'progressive electro house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,14,41,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,20,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,94,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,5,78,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,37,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12,42,"['adult standards', 'christmas', 'jazz blues', 'soul', 'vocal jazz']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20,64,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,18,35,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,22,33,"['indie r&b', 'pop', 'r&b', 'rap']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,5,"['modern rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,8,"['pop', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,10,98,"['pop', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38,47,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14,5,93,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,21,48,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,21,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,29,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6,86,"['contemporary country', 'country road']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
79,10,79,"['contemporary country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18,24,18,"['indie r&b', 'pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,11,62,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
91,4,97,"['contemporary country', 'modern country rock']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82,1,82,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,1,72,"['rap', 'trap music']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,4,100,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7,90,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,1,67,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,37,47,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,16,98,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,44,"['boy band', 'dance pop', 'dance rock', 'disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,61,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2,80,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6,34,48,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20,71,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
86,1,86,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5,84,"['canadian hip hop', 'pop', 'rap', 'southern hip hop', 'trap music']",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33,20,68,"['contemporary country', 'country road']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
86,4,94,"['deep pop r&b', 'indie r&b', 'r&b', 'urban contemporary']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,50,49,"['pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,25,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,32,"['latin', 'latin pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,40,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,44,30,"['modern rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,50,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,35,34,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,33,36,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,33,46,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,32,5,"['modern rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,32,19,['rap'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,12,"['modern rock', 'neo-psychedelic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,27,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,9,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23,18,"['latin', 'reggaeton']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,16,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,24,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,21,11,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,21,28,"['indie r&b', 'pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,19,17,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,19,37,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'nashville sound', 'rockabilly', 'traditional country']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,19,38,"['indie r&b', 'pop', 'r&b', 'rap']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,19,65,"['contemporary country', 'country road']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47,19,69,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
13,18,51,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,18,74,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,17,3,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,17,33,"['brostep', 'progressive electro house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,14,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53,16,56,"['pop', 'rap', 'southern hip hop', 'trap music']",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16,72,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,16,80,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,16,92,"['pop', 'rap', 'southern hip hop', 'trap music']",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15,1,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,10,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,15,29,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,15,57,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
31,15,87,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,15,100,"['pop', 'rap', 'trap music']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,14,8,"['dance pop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,43,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,14,54,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,6,"['pop', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,7,"['indie pop rap', 'rap']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,13,52,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,13,63,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
44,13,78,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,13,79,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12,2,"['pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,23,"['pop', 'rap']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,35,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,11,41,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
53,11,55,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,11,62,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,11,70,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
63,11,77,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
26,9,26,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,9,42,"['adult standards', 'christmas', 'jazz blues', 'soul', 'vocal jazz']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,9,66,"['compositional ambient', 'focus', 'soundtrack']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8,22,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,8,67,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
20,7,20,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
